order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2023-107943,2022-07-15,2022-07-22,Second Class,CG-10399,Customer_405,Corporate,United States,Phoenix,New York,East,FUR-FUR-10160,Furniture,Furnishings,Furnishings Model 42,1587.92,1,0.3,85.13
CA-2023-107944,2022-07-31,2022-08-02,Standard Class,CG-10364,Customer_265,Consumer,United States,Los Angeles,Illinois,Central,FUR-FUR-10932,Furniture,Furnishings,Furnishings Model 47,430.83,5,0.3,7.98
CA-2023-107945,2022-04-01,2022-04-02,Same Day,CG-10666,Customer_178,Home Office,United States,Seattle,Texas,Central,FUR-FUR-10349,Furniture,Furnishings,Furnishings Model 14,612.76,2,0.4,186.06
CA-2023-107946,2022-11-07,2022-11-11,Standard Class,CG-10385,Customer_613,Consumer,United States,Phoenix,Illinois,West,OFF-ART-10524,Office Supplies,Art,Art Model 50,1292.18,2,0.0,367.84
CA-2023-107947,2022-12-06,2022-12-07,Second Class,CG-10422,Customer_182,Home Office,United States,Houston,Washington,West,TEC-COP-10214,Technology,Copiers,Copiers Model 41,1328.03,7,0.3,274.56
CA-2023-107948,2023-02-03,2023-02-09,Second Class,CG-10001,Customer_403,Home Office,United States,Chicago,Washington,West,FUR-FUR-10418,Furniture,Furnishings,Furnishings Model 19,1967.78,1,0.0,302.89
CA-2023-107949,2023-08-05,2023-08-09,Same Day,CG-10558,Customer_206,Consumer,United States,Seattle,New York,West,TEC-COP-10074,Technology,Copiers,Copiers Model 36,1700.16,4,0.0,9.2
CA-2023-107950,2021-08-31,2021-09-03,Standard Class,CG-10539,Customer_531,Consumer,United States,New York,Arizona,East,FUR-TAB-10905,Furniture,Tables,Tables Model 27,186.77,2,0.2,18.37
CA-2023-107951,2021-12-18,2021-12-19,Second Class,CG-10150,Customer_216,Corporate,United States,Los Angeles,Arizona,East,FUR-TAB-10352,Furniture,Tables,Tables Model 30,181.58,8,0.5,52.82
CA-2023-107952,2022-12-12,2022-12-18,Same Day,CG-10053,Customer_726,Home Office,United States,Chicago,New York,South,OFF-APP-10482,Office Supplies,Appliances,Appliances Model 46,145.0,4,0.2,42.35
CA-2023-107953,2022-02-28,2022-03-01,Standard Class,CG-10128,Customer_341,Corporate,United States,Phoenix,California,West,TEC-PHO-10832,Technology,Phones,Phones Model 29,463.88,5,0.1,38.89
CA-2023-107954,2022-11-09,2022-11-15,First Class,CG-10006,Customer_209,Consumer,United States,Seattle,New York,East,TEC-ACC-10226,Technology,Accessories,Accessories Model 3,1815.86,3,0.4,102.46
CA-2023-107955,2023-04-25,2023-04-29,Standard Class,CG-10144,Customer_511,Consumer,United States,Los Angeles,Arizona,Central,FUR-FUR-10129,Furniture,Furnishings,Furnishings Model 45,317.46,1,0.0,97.25
CA-2023-107956,2022-02-26,2022-02-27,Same Day,CG-10260,Customer_90,Home Office,United States,Los Angeles,Illinois,Central,TEC-PHO-10719,Technology,Phones,Phones Model 17,1950.46,6,0.0,-234.24
CA-2023-107957,2023-02-06,2023-02-12,Standard Class,CG-10478,Customer_255,Home Office,United States,Phoenix,Arizona,South,FUR-FUR-10434,Furniture,Furnishings,Furnishings Model 40,558.8,7,0.2,1.28
CA-2023-107958,2023-05-25,2023-05-26,Second Class,CG-10109,Customer_23,Consumer,United States,Seattle,California,West,TEC-MAC-10001,Technology,Machines,Machines Model 10,1146.09,3,0.2,113.77
CA-2023-107959,2023-11-18,2023-11-21,First Class,CG-10257,Customer_216,Corporate,United States,Houston,California,South,FUR-BOO-10367,Furniture,Bookcases,Bookcases Model 16,1540.78,7,0.3,467.1
CA-2023-107960,2023-05-10,2023-05-13,Same Day,CG-10264,Customer_780,Consumer,United States,Houston,Illinois,East,TEC-COP-10120,Technology,Copiers,Copiers Model 49,291.09,4,0.2,-40.21
CA-2023-107961,2021-08-03,2021-08-09,Standard Class,CG-10669,Customer_66,Corporate,United States,Phoenix,California,Central,OFF-STO-10897,Office Supplies,Storage,Storage Model 14,1494.98,5,0.1,-116.07
CA-2023-107962,2023-11-14,2023-11-19,Second Class,CG-10094,Customer_369,Corporate,United States,Chicago,Texas,Central,TEC-ACC-10030,Technology,Accessories,Accessories Model 49,653.31,5,0.0,33.57
CA-2023-107963,2022-10-27,2022-11-02,Same Day,CG-10068,Customer_218,Home Office,United States,Houston,New York,South,TEC-PHO-10980,Technology,Phones,Phones Model 25,1130.42,7,0.0,-76.53
CA-2023-107964,2022-09-19,2022-09-20,Second Class,CG-10116,Customer_216,Corporate,United States,Houston,Arizona,South,TEC-ACC-10586,Technology,Accessories,Accessories Model 14,279.73,4,0.4,-37.58
CA-2023-107965,2023-03-17,2023-03-23,First Class,CG-10355,Customer_138,Corporate,United States,Chicago,Washington,South,TEC-PHO-10445,Technology,Phones,Phones Model 31,156.26,10,0.0,-22.37
CA-2023-107966,2023-11-20,2023-11-23,Same Day,CG-10052,Customer_375,Home Office,United States,Houston,Texas,Central,OFF-SUP-10226,Office Supplies,Supplies,Supplies Model 25,539.71,3,0.0,-43.4
CA-2023-107967,2023-01-03,2023-01-07,First Class,CG-10057,Customer_193,Consumer,United States,Seattle,New York,East,OFF-APP-10059,Office Supplies,Appliances,Appliances Model 48,901.62,3,0.1,297.8
CA-2023-107968,2021-01-26,2021-02-01,First Class,CG-10549,Customer_102,Consumer,United States,Houston,Illinois,West,FUR-CHA-10950,Furniture,Chairs,Chairs Model 44,1630.32,3,0.3,-124.85
CA-2023-107969,2023-08-20,2023-08-27,Second Class,CG-10641,Customer_471,Home Office,United States,New York,Arizona,Central,FUR-CHA-10404,Furniture,Chairs,Chairs Model 33,990.54,7,0.1,-54.61
CA-2023-107970,2021-01-17,2021-01-19,Standard Class,CG-10051,Customer_394,Consumer,United States,Phoenix,New York,South,FUR-CHA-10251,Furniture,Chairs,Chairs Model 43,1695.74,5,0.2,520.99
CA-2023-107971,2021-12-20,2021-12-22,Same Day,CG-10577,Customer_182,Corporate,United States,New York,New York,South,TEC-ACC-10051,Technology,Accessories,Accessories Model 48,85.39,6,0.0,7.41
CA-2023-107972,2023-12-06,2023-12-13,Second Class,CG-10496,Customer_265,Corporate,United States,Houston,Arizona,East,TEC-ACC-10271,Technology,Accessories,Accessories Model 21,1410.42,9,0.4,257.52
CA-2023-107973,2021-10-02,2021-10-09,First Class,CG-10728,Customer_76,Consumer,United States,Seattle,Texas,East,FUR-BOO-10547,Furniture,Bookcases,Bookcases Model 34,132.98,4,0.0,18.9
CA-2023-107974,2021-08-28,2021-09-01,Same Day,CG-10616,Customer_713,Home Office,United States,Seattle,Washington,East,TEC-PHO-10346,Technology,Phones,Phones Model 37,766.65,8,0.0,138.42
CA-2023-107975,2022-08-23,2022-08-29,First Class,CG-10665,Customer_321,Corporate,United States,Los Angeles,California,West,TEC-PHO-10188,Technology,Phones,Phones Model 29,1593.91,10,0.5,578.2
CA-2023-107976,2023-01-16,2023-01-18,Standard Class,CG-10131,Customer_51,Corporate,United States,Houston,New York,South,OFF-ART-10540,Office Supplies,Art,Art Model 28,1763.15,5,0.0,317.02
CA-2023-107977,2023-12-12,2023-12-19,Second Class,CG-10194,Customer_688,Consumer,United States,New York,Texas,South,FUR-CHA-10942,Furniture,Chairs,Chairs Model 42,1992.88,6,0.0,608.79
CA-2023-107978,2021-11-27,2021-12-03,Standard Class,CG-10776,Customer_529,Consumer,United States,New York,Texas,South,FUR-CHA-10141,Furniture,Chairs,Chairs Model 27,1060.69,2,0.3,312.15
CA-2023-107979,2023-08-29,2023-09-02,First Class,CG-10048,Customer_791,Home Office,United States,Phoenix,Texas,West,TEC-ACC-10412,Technology,Accessories,Accessories Model 38,1375.56,8,0.0,50.72
CA-2023-107980,2022-03-30,2022-04-01,Second Class,CG-10704,Customer_521,Home Office,United States,Seattle,Illinois,Central,OFF-FAS-10632,Office Supplies,Fasteners,Fasteners Model 16,953.6,2,0.2,-18.77
CA-2023-107981,2023-01-28,2023-01-30,First Class,CG-10244,Customer_530,Home Office,United States,Phoenix,Illinois,West,FUR-CHA-10730,Furniture,Chairs,Chairs Model 14,1448.23,4,0.1,165.82
CA-2023-107982,2021-08-16,2021-08-19,First Class,CG-10046,Customer_450,Home Office,United States,Chicago,Washington,East,OFF-SUP-10622,Office Supplies,Supplies,Supplies Model 30,1694.2,7,0.5,96.62
CA-2023-107983,2023-08-04,2023-08-08,First Class,CG-10176,Customer_131,Corporate,United States,Phoenix,California,Central,OFF-PAP-10265,Office Supplies,Paper,Paper Model 38,1574.6,8,0.0,328.45
CA-2023-107984,2021-11-20,2021-11-24,Standard Class,CG-10408,Customer_366,Home Office,United States,Seattle,Illinois,South,FUR-CHA-10708,Furniture,Chairs,Chairs Model 22,343.28,4,0.0,35.25
CA-2023-107985,2023-01-10,2023-01-16,Second Class,CG-10789,Customer_349,Consumer,United States,Seattle,New York,South,OFF-BIN-10785,Office Supplies,Binders,Binders Model 5,1755.2,1,0.0,165.85
CA-2023-107986,2022-05-04,2022-05-06,Second Class,CG-10495,Customer_63,Home Office,United States,New York,California,Central,OFF-STO-10688,Office Supplies,Storage,Storage Model 11,1867.68,10,0.0,62.84
CA-2023-107987,2022-10-28,2022-11-02,First Class,CG-10023,Customer_729,Corporate,United States,Los Angeles,New York,Central,TEC-MAC-10564,Technology,Machines,Machines Model 25,1005.18,10,0.2,66.39
CA-2023-107988,2022-04-16,2022-04-18,Second Class,CG-10409,Customer_297,Home Office,United States,Seattle,Illinois,South,FUR-BOO-10739,Furniture,Bookcases,Bookcases Model 32,1402.95,4,0.0,509.55
CA-2023-107989,2021-12-26,2021-12-31,First Class,CG-10171,Customer_117,Consumer,United States,New York,California,Central,OFF-SUP-10247,Office Supplies,Supplies,Supplies Model 14,1924.52,5,0.0,63.47
CA-2023-107990,2022-02-13,2022-02-20,First Class,CG-10743,Customer_163,Corporate,United States,Seattle,Arizona,South,FUR-CHA-10400,Furniture,Chairs,Chairs Model 10,1557.16,10,0.0,-64.49
CA-2023-107991,2023-11-25,2023-11-30,Standard Class,CG-10745,Customer_178,Corporate,United States,Seattle,Texas,South,TEC-COP-10940,Technology,Copiers,Copiers Model 45,443.27,7,0.4,168.24
CA-2023-107992,2023-11-25,2023-11-30,First Class,CG-10021,Customer_704,Home Office,United States,Phoenix,Texas,Central,FUR-BOO-10237,Furniture,Bookcases,Bookcases Model 22,660.95,8,0.5,79.46
CA-2023-107993,2021-04-01,2021-04-06,First Class,CG-10415,Customer_787,Corporate,United States,Phoenix,Texas,West,FUR-CHA-10159,Furniture,Chairs,Chairs Model 31,1270.42,3,0.3,202.75
CA-2023-107994,2021-02-05,2021-02-11,Second Class,CG-10739,Customer_52,Corporate,United States,Phoenix,Washington,East,TEC-PHO-10922,Technology,Phones,Phones Model 31,1623.82,9,0.4,518.94
CA-2023-107995,2023-05-23,2023-05-29,Second Class,CG-10172,Customer_557,Corporate,United States,Houston,California,West,OFF-PAP-10180,Office Supplies,Paper,Paper Model 11,379.22,10,0.4,72.67
CA-2023-107996,2022-08-22,2022-08-24,Standard Class,CG-10763,Customer_698,Corporate,United States,Chicago,Arizona,South,FUR-FUR-10501,Furniture,Furnishings,Furnishings Model 3,1173.15,6,0.5,101.69
CA-2023-107997,2021-03-26,2021-04-02,Second Class,CG-10790,Customer_394,Consumer,United States,Houston,Washington,Central,OFF-APP-10137,Office Supplies,Appliances,Appliances Model 20,855.08,9,0.0,82.73
CA-2023-107998,2022-09-14,2022-09-15,Second Class,CG-10320,Customer_605,Consumer,United States,Phoenix,California,South,OFF-ART-10125,Office Supplies,Art,Art Model 35,1915.96,2,0.0,151.13
CA-2023-107999,2022-01-02,2022-01-09,Second Class,CG-10304,Customer_652,Corporate,United States,New York,Arizona,South,OFF-FAS-10795,Office Supplies,Fasteners,Fasteners Model 31,35.55,9,0.4,-4.99
CA-2023-108000,2021-10-09,2021-10-13,Standard Class,CG-10321,Customer_54,Consumer,United States,Los Angeles,California,West,FUR-FUR-10064,Furniture,Furnishings,Furnishings Model 17,716.17,10,0.4,-95.32
CA-2023-108001,2022-02-07,2022-02-10,Same Day,CG-10038,Customer_604,Consumer,United States,Phoenix,Washington,Central,FUR-TAB-10477,Furniture,Tables,Tables Model 34,602.19,1,0.0,-23.29
CA-2023-108002,2023-11-23,2023-11-24,Second Class,CG-10239,Customer_233,Consumer,United States,Houston,California,Central,OFF-BIN-10568,Office Supplies,Binders,Binders Model 19,1508.42,8,0.2,-242.77
CA-2023-108003,2022-02-17,2022-02-24,Standard Class,CG-10017,Customer_125,Home Office,United States,Seattle,Illinois,Central,FUR-CHA-10794,Furniture,Chairs,Chairs Model 17,860.03,2,0.2,100.17
CA-2023-108004,2022-09-28,2022-09-30,Second Class,CG-10761,Customer_199,Home Office,United States,Phoenix,Washington,South,OFF-BIN-10157,Office Supplies,Binders,Binders Model 42,856.08,6,0.5,207.94
CA-2023-108005,2022-07-14,2022-07-17,Standard Class,CG-10644,Customer_102,Consumer,United States,Phoenix,California,South,TEC-ACC-10586,Technology,Accessories,Accessories Model 48,760.97,9,0.1,-118.23
CA-2023-108006,2022-07-14,2022-07-20,Standard Class,CG-10689,Customer_304,Home Office,United States,New York,New York,Central,FUR-CHA-10895,Furniture,Chairs,Chairs Model 50,299.04,8,0.5,102.63
CA-2023-108007,2022-01-19,2022-01-20,Same Day,CG-10696,Customer_480,Home Office,United States,Los Angeles,Washington,South,FUR-BOO-10562,Furniture,Bookcases,Bookcases Model 6,415.48,10,0.5,113.65
CA-2023-108008,2022-05-12,2022-05-13,Standard Class,CG-10787,Customer_704,Home Office,United States,Chicago,New York,South,OFF-ENV-10350,Office Supplies,Envelopes,Envelopes Model 48,98.09,3,0.0,16.44
CA-2023-108009,2022-05-27,2022-05-29,Standard Class,CG-10732,Customer_288,Corporate,United States,Phoenix,California,Central,FUR-CHA-10652,Furniture,Chairs,Chairs Model 38,1036.1,3,0.2,-36.48
CA-2023-108010,2023-02-22,2023-02-24,First Class,CG-10420,Customer_167,Corporate,United States,Phoenix,New York,West,FUR-BOO-10113,Furniture,Bookcases,Bookcases Model 16,1952.65,7,0.1,167.32
CA-2023-108011,2021-05-14,2021-05-15,Standard Class,CG-10308,Customer_281,Corporate,United States,Phoenix,Illinois,West,OFF-ART-10971,Office Supplies,Art,Art Model 36,1888.11,8,0.4,-43.23
CA-2023-108012,2022-11-03,2022-11-09,Same Day,CG-10200,Customer_728,Corporate,United States,Houston,California,West,TEC-COP-10948,Technology,Copiers,Copiers Model 1,302.45,3,0.5,-19.87
CA-2023-108013,2022-03-23,2022-03-30,Standard Class,CG-10155,Customer_172,Corporate,United States,Los Angeles,Washington,West,TEC-PHO-10205,Technology,Phones,Phones Model 26,910.38,9,0.3,121.95
CA-2023-108014,2023-05-07,2023-05-14,Standard Class,CG-10254,Customer_334,Consumer,United States,Los Angeles,New York,West,OFF-APP-10355,Office Supplies,Appliances,Appliances Model 7,64.92,2,0.0,-3.25
CA-2023-108015,2023-12-14,2023-12-20,Same Day,CG-10641,Customer_235,Home Office,United States,Chicago,Illinois,South,FUR-BOO-10967,Furniture,Bookcases,Bookcases Model 32,1977.03,6,0.0,-188.19
CA-2023-108016,2022-09-11,2022-09-13,Standard Class,CG-10529,Customer_494,Consumer,United States,New York,Washington,West,FUR-FUR-10005,Furniture,Furnishings,Furnishings Model 14,76.28,9,0.0,-8.91
CA-2023-108017,2023-03-07,2023-03-10,Second Class,CG-10785,Customer_178,Consumer,United States,Chicago,Arizona,East,TEC-PHO-10220,Technology,Phones,Phones Model 42,1708.77,10,0.1,339.42
CA-2023-108018,2022-02-08,2022-02-10,Same Day,CG-10633,Customer_293,Corporate,United States,New York,Illinois,South,TEC-MAC-10004,Technology,Machines,Machines Model 23,1519.35,9,0.2,604.73
CA-2023-108019,2023-02-25,2023-03-02,First Class,CG-10690,Customer_702,Consumer,United States,New York,Arizona,East,FUR-CHA-10425,Furniture,Chairs,Chairs Model 17,1609.33,3,0.5,-109.48
CA-2023-108020,2023-02-08,2023-02-12,First Class,CG-10059,Customer_365,Consumer,United States,New York,Texas,Central,FUR-TAB-10038,Furniture,Tables,Tables Model 40,1943.03,10,0.5,-3.36
CA-2023-108021,2022-07-12,2022-07-17,Standard Class,CG-10287,Customer_658,Consumer,United States,Seattle,California,East,OFF-PAP-10543,Office Supplies,Paper,Paper Model 1,1610.77,6,0.1,67.15
CA-2023-108022,2022-01-31,2022-02-01,Same Day,CG-10654,Customer_395,Home Office,United States,Los Angeles,New York,South,FUR-CHA-10687,Furniture,Chairs,Chairs Model 18,1812.35,10,0.0,-13.72
CA-2023-108023,2023-05-27,2023-05-28,Same Day,CG-10237,Customer_579,Corporate,United States,Houston,New York,East,OFF-BIN-10916,Office Supplies,Binders,Binders Model 33,967.37,4,0.0,-81.53
CA-2023-108024,2021-06-27,2021-07-02,Standard Class,CG-10046,Customer_504,Home Office,United States,Los Angeles,New York,East,TEC-COP-10447,Technology,Copiers,Copiers Model 26,614.44,4,0.1,-60.81
CA-2023-108025,2022-03-27,2022-03-30,Standard Class,CG-10546,Customer_212,Home Office,United States,Houston,Texas,West,OFF-BIN-10974,Office Supplies,Binders,Binders Model 17,783.63,8,0.0,-82.48
CA-2023-108026,2021-09-09,2021-09-10,First Class,CG-10354,Customer_213,Consumer,United States,Houston,Texas,South,FUR-CHA-10358,Furniture,Chairs,Chairs Model 17,1490.9,7,0.0,254.42
CA-2023-108027,2023-07-17,2023-07-20,Same Day,CG-10391,Customer_617,Home Office,United States,Seattle,New York,East,FUR-CHA-10704,Furniture,Chairs,Chairs Model 2,474.74,1,0.3,86.35
CA-2023-108028,2023-01-01,2023-01-07,First Class,CG-10054,Customer_119,Home Office,United States,Los Angeles,California,South,OFF-BIN-10393,Office Supplies,Binders,Binders Model 25,1760.16,10,0.0,-325.62
CA-2023-108029,2023-07-20,2023-07-23,Same Day,CG-10248,Customer_394,Corporate,United States,New York,Illinois,East,OFF-ART-10519,Office Supplies,Art,Art Model 29,1649.65,9,0.0,-284.27
CA-2023-108030,2023-02-24,2023-02-27,Standard Class,CG-10434,Customer_727,Corporate,United States,Houston,Arizona,West,TEC-MAC-10058,Technology,Machines,Machines Model 26,352.02,10,0.0,-7.67
CA-2023-108031,2022-10-24,2022-10-28,Same Day,CG-10783,Customer_741,Consumer,United States,Chicago,Illinois,East,FUR-FUR-10465,Furniture,Furnishings,Furnishings Model 10,1297.79,9,0.5,148.23
CA-2023-108032,2022-01-24,2022-01-30,Standard Class,CG-10480,Customer_423,Consumer,United States,Chicago,Illinois,Central,OFF-STO-10327,Office Supplies,Storage,Storage Model 28,1683.59,5,0.2,318.75
CA-2023-108033,2021-12-30,2022-01-01,Same Day,CG-10777,Customer_776,Corporate,United States,Houston,Texas,South,FUR-TAB-10006,Furniture,Tables,Tables Model 28,957.09,3,0.5,361.74
CA-2023-108034,2021-05-30,2021-06-05,Standard Class,CG-10744,Customer_226,Corporate,United States,Phoenix,Arizona,Central,OFF-APP-10655,Office Supplies,Appliances,Appliances Model 24,1428.03,3,0.0,387.26
CA-2023-108035,2023-03-15,2023-03-22,Same Day,CG-10174,Customer_642,Home Office,United States,Phoenix,New York,West,TEC-COP-10073,Technology,Copiers,Copiers Model 37,1486.74,7,0.0,-195.82
CA-2023-108036,2023-06-13,2023-06-20,Same Day,CG-10425,Customer_516,Home Office,United States,Houston,Texas,West,TEC-ACC-10697,Technology,Accessories,Accessories Model 43,265.97,2,0.4,1.16
CA-2023-108037,2023-01-05,2023-01-09,Second Class,CG-10694,Customer_8,Home Office,United States,Seattle,Texas,South,FUR-FUR-10980,Furniture,Furnishings,Furnishings Model 33,1502.11,2,0.0,173.13
CA-2023-108038,2022-03-31,2022-04-07,First Class,CG-10230,Customer_263,Corporate,United States,New York,Arizona,South,FUR-BOO-10604,Furniture,Bookcases,Bookcases Model 21,1021.49,3,0.3,302.59
CA-2023-108039,2022-11-25,2022-11-28,Second Class,CG-10313,Customer_365,Corporate,United States,Houston,Washington,South,FUR-CHA-10673,Furniture,Chairs,Chairs Model 19,1627.36,1,0.0,3.64
CA-2023-108040,2023-03-02,2023-03-04,Same Day,CG-10508,Customer_75,Corporate,United States,Houston,Washington,Central,TEC-PHO-10934,Technology,Phones,Phones Model 41,798.11,8,0.0,303.6
CA-2023-108041,2022-09-13,2022-09-16,Standard Class,CG-10208,Customer_350,Corporate,United States,Seattle,Texas,Central,OFF-BIN-10982,Office Supplies,Binders,Binders Model 18,624.51,8,0.5,-73.29
CA-2023-108042,2021-02-21,2021-02-28,First Class,CG-10159,Customer_425,Home Office,United States,Chicago,California,South,FUR-TAB-10921,Furniture,Tables,Tables Model 37,1379.43,9,0.5,193.26
CA-2023-108043,2022-08-18,2022-08-20,First Class,CG-10033,Customer_225,Consumer,United States,Seattle,Texas,South,TEC-ACC-10688,Technology,Accessories,Accessories Model 43,1152.53,10,0.5,-179.38
